name,sector_name,industry_name,country_id,country_name
Designer Outlets Canada,Retail,Outlet Malls,150,Canada
Desktop Metal,Technology,3D Printing,151,United States
Despegar.com,Travel and Tourism,Online Travel Agencies,173,Argentina
Destination Canada,Travel and Tourism,Tourism Boards,150,Canada
Deutsche Bahn,Travel and Tourism,Railway Operators,119,Germany
Deutsche Bahn AG,Transportation and Logistics,Rail Passenger Transport,119,Germany
Deutsche Bahn Schenker,Transportation and Logistics,Rail Freight,119,Germany
Deutsche Bank,Banking & Financial Services,Commercial Banking,119,Germany
Deutsche Bank Agribusiness,Agriculture,Agricultural Finance & Insurance,119,Germany
Deutsche Bank Trade Finance,Banking & Financial Services,Trade Finance,119,Germany
Deutsche Börse,Banking & Financial Services,Stock Exchanges,119,Germany
Deutsche Telekom,Telecommunications and ICT,Wireless Carriers,119,Germany
Deutsche Telekom,Telecommunications and ICT,Broadband Providers,119,Germany
Deutsche Wurlitzer,Retail,Vending Machines,119,Germany
DevicePilot,Telecommunications and ICT,IoT Solutions,115,United Kingdom
Dexcom,Healthcare and Pharmaceuticals,Wearable Health Tech,151,United States
Dexus,Real Estate,Commercial Property,185,Australia
DiDi Autonomous Driving,Automobile,Autonomous Driving Tech,98,China
DiDi Global,Transportation and Logistics,Ride-Hailing & Taxi,98,China
DiaSorin,Healthcare and Pharmaceuticals,Diagnostic Labs,140,Italy
Diageo plc,Manufacturing,Beverage Production,115,United Kingdom
Diageo plc,Food and Beverage,Alcoholic Beverages,115,United Kingdom
Dialpad,Telecommunications and ICT,Cloud Telephony,151,United States
Dialpad,Telecommunications and ICT,Unified Communications,151,United States
Diamond Foods (Snyder's-Lance),Food and Beverage,Snack Foods,151,United States
Diamond Green Diesel (Valero),Energy and Utilities,Biofuels,151,United States
Diamond Offshore Drilling,Energy and Utilities,Offshore Drilling,151,United States
Diamond Pet Foods,Food and Beverage,Pet Food,151,United States
Dick's Sporting Goods,Retail,Sporting Goods,151,United States
Didi Chuxing,Automobile,Ride-Hailing Platforms,98,China
Diehl Defence,Aerospace and Defense,Missile & Defense Systems,119,Germany
Digicel Group,Telecommunications and ICT,Telecom Tower Management,168,Jamaica
Digital Realty,Telecommunications and ICT,Data Centers,151,United States
Digital Realty Trust,Real Estate,REITs,151,United States
Diligent Robotics,Healthcare and Pharmaceuticals,Medical Robotics,151,United States
Dillard's,Retail,Department Stores,151,United States
Diners Club International,Banking & Financial Services,Credit Cards,151,United States
Direct Line Pet Insurance,Insurance,Pet Insurance,115,United Kingdom
Discord,Telecommunications and ICT,VoIP Services,151,United States
Discord,Media and Entertainment,Social Media,151,United States
Discover Financial,Banking & Financial Services,Consumer Finance,151,United States
Discover Financial,Banking & Financial Services,Credit Cards,151,United States
Discover Puerto Rico,Travel and Tourism,Tourism Boards,151,United States
Disney Cruise Line,Travel and Tourism,Cruise Lines,151,United States
Disney Television Studios,Media and Entertainment,Television Broadcasting,151,United States
Disney+,Media and Entertainment,Video Streaming,151,United States
District Cowork,Real Estate,Co-Working Spaces,151,United States
Diversey Holdings,Chemicals,Industrial Cleaners,151,United States
Divis Laboratories,Chemicals,Pharmaceutical Chemicals,81,India
Dixons Carphone,Retail,Consumer Electronics Retail,115,United Kingdom
DocCheck Medical Services,Healthcare and Pharmaceuticals,Medical Education,119,Germany
Docebo,Education,Corporate Training,150,Canada
Docebo LMS,Education,Learning Management Systems,150,Canada
Doctor on Demand,Healthcare and Pharmaceuticals,Telehealth,151,United States
Docusign,Technology,Enterprise Software,151,United States
Dolce & Gabbana,Retail,Luxury Fashion,140,Italy
Dole Food Company,Food and Beverage,Fruit & Vegetable Processing,151,United States
Dollar General,Retail,Discount Stores,151,United States
Dollar Rent A Car,Automobile,Car Rental Services,151,United States
Dollar Shave Club,Retail,Subscription Boxes,151,United States
Dollar Tree,Retail,Discount Stores,151,United States
Dollarama,Retail,Discount Stores,150,Canada
Doma (States Title),Insurance,Title Insurance,151,United States
Domestika,Education,Online Learning Platforms,148,Spain
Dominion Energy,Energy and Utilities,Electricity Distribution,151,United States
Domino's Pizza,Food and Beverage,Food Service & Restaurants,151,United States
Domo,Technology,Data Analytics,151,United States
Donkey Republic,Transportation and Logistics,Bicycle & Micromobility Sharing,106,Denmark
Donlen Corporation,Transportation and Logistics,Vehicle Leasing & Rental,151,United States
DoorDash,Food and Beverage,Food Service & Restaurants,151,United States
Doosan Enerbility,Energy and Utilities,Power Plant Engineering,104,South Korea
Doosan Heavy Industries,Manufacturing,Industrial Machinery,104,South Korea
Doosan Infracore,Construction and Engineering,Heavy Equipment,104,South Korea
Dott,Transportation and Logistics,Bicycle & Micromobility Sharing,123,Netherlands
Douglas,Retail,Beauty Retailers,119,Germany
Douglas Elliman,Real Estate,Luxury Estates,151,United States
Douglas Elliman,Real Estate,Brokerage Services,151,United States
Dow Adhesives,Chemicals,Adhesives & Sealants,151,United States
Dow Chemical,Manufacturing,Plastic & Rubber Products,151,United States
Dow Chemical Company,Chemicals,Petrochemicals,151,United States
Dow Chemical Company,Manufacturing,Chemical Manufacturing,151,United States
Dow Construction Chemicals,Chemicals,Construction Chemicals,151,United States
Dow Electronic Materials,Chemicals,Electronic Chemicals,151,United States
Dow Plastics,Chemicals,Plastic Resins,151,United States
Dow Water & Process Solutions,Chemicals,Water Treatment Chemicals,151,United States
Down Syndrome Education International,Education,Special Education Services,115,United Kingdom
Doximity,Healthcare and Pharmaceuticals,Medical Education,151,United States
Dr. Reddy's Laboratories,Chemicals,Pharmaceutical Chemicals,81,India
Dr. Reddy's Laboratories,Healthcare and Pharmaceuticals,Generic Drugs,81,India
Dr. Smartphone,Technology,Tech Repair Services,150,Canada
DreamWorks Animation,Media and Entertainment,Animation & VFX,151,United States
Driscoll's,Food and Beverage,Fruit & Vegetable Processing,151,United States
DriveNow (Sixt),Travel and Tourism,Car Rental Services,119,Germany
Drivy (Getaround),Automobile,Car Rental Services,118,France
Drogaria São Paulo,Healthcare and Pharmaceuticals,Pharmacy Chains,175,Brazil
Drops,Education,Language Learning,128,Hungary
Drover,Automobile,Car Subscription Services,115,United Kingdom
Druid Software,Telecommunications and ICT,5G Infrastructure,110,Ireland
Drupal Association,Technology,Open-Source Platforms,151,United States
DuPont Electronics & Imaging,Chemicals,Electronic Chemicals,151,United States
DuPont Nutrition & Biosciences,Chemicals,Food Additives,151,United States
DuPont Water Solutions,Energy and Utilities,Water Utilities,151,United States
DuPont de Nemours,Chemicals,Specialty Chemicals,151,United States
DuPont de Nemours,Manufacturing,Chemical Manufacturing,151,United States
Dubai Airports,Travel and Tourism,Airport Operators,71,United Arab Emirates
Dubai Airports,Transportation and Logistics,Airport Operations,71,United Arab Emirates
Dubai Ports World,Transportation and Logistics,Port Operations,71,United Arab Emirates
Ducati,Automobile,Motorcycles,140,Italy
Duetto,Travel and Tourism,Travel Technology,151,United States
Duff & Phelps,Professional Services,Risk & Compliance Consulting,151,United States
Duffel,Travel and Tourism,Travel Technology,115,United Kingdom
Dufry (Avolta),Retail,Duty-Free Shops,124,Switzerland
Duke Energy,Energy and Utilities,Nuclear Power,151,United States
Duke Energy,Energy and Utilities,Electricity Distribution,151,United States
Duke Energy,Energy and Utilities,Hydropower,151,United States
Duke Realty,Real Estate,Industrial Warehousing,151,United States
DuluxGroup (Nippon Paint),Chemicals,Paints & Coatings,185,Australia
Dulwich College International,Education,K-12 Education (Private Schools),98,China
Dunkin' Brands,Food and Beverage,Coffee & Tea,151,United States
Duolingo,Education,Language Learning,151,United States
Duolingo,Education,Online Learning Platforms,151,United States
Dymocks,Retail,Bookstores,185,Australia
DynCorp International,Aerospace and Defense,Defense Logistics & Support,151,United States
Dynata,Professional Services,Market Research,151,United States
Dynavax Technologies,Healthcare and Pharmaceuticals,Vaccines,151,United States
Dyno Nobel (Incitec Pivot),Chemicals,Explosives & Pyrotechnics,185,Australia
Dyslexia Action,Education,Special Education Services,115,United Kingdom
Dystar Group,Chemicals,Textile Chemicals,119,Germany
E.ON,Energy and Utilities,Electricity Distribution,119,Germany
E2open,Transportation and Logistics,Supply Chain Tech & Software,151,United States
EC Harris (Arcadis),Construction and Engineering,Project Management,115,United Kingdom
ECG Management Consultants,Professional Services,Healthcare Consulting,151,United States
EDF,Energy and Utilities,Nuclear Power,118,France
EDF Renewables,Energy and Utilities,Renewable Energy,118,France
EDF Trading,Energy and Utilities,Energy Trading,115,United Kingdom
EDP Portugal,Energy and Utilities,Electricity Distribution,144,Portugal
EDP Renewables,Energy and Utilities,Wind Farm Operations,144,Portugal
EDP Renewables,Energy and Utilities,Renewable Energy,144,Portugal
EF Education First,Education,Study Abroad Services,124,Switzerland
EF Education First Tours,Travel and Tourism,Tour Operators,124,Switzerland
EF Education First Tutoring,Education,Tutoring Services,124,Switzerland
EFE (Spain),Media and Entertainment,News Agencies,148,Spain
EID Parry,Food and Beverage,Sugar & Sweeteners,81,India
ELENCO Electronics,Education,STEM Education,151,United States
EMI Music Publishing,Media and Entertainment,Music Labels,151,United States
ENAEX,Chemicals,Explosives & Pyrotechnics,176,Chile
ENSR (AECOM),Professional Services,Environmental Consulting,151,United States
EOS GmbH,Technology,3D Printing,119,Germany
EPAM Systems,Professional Services,IT Consulting,151,United States
EPC Groupe,Chemicals,Explosives & Pyrotechnics,118,France
EQT Partners,Banking & Financial Services,Private Equity,114,Sweden
ERA Real Estate,Real Estate,Brokerage Services,151,United States
ERM Certification,Professional Services,Risk & Compliance Consulting,115,United Kingdom
ERM Group,Professional Services,Environmental Consulting,115,United Kingdom
ERM Group,Construction and Engineering,Environmental Engineering,115,United Kingdom
ERM Sustainability,Construction and Engineering,Green Building Consulting,115,United Kingdom
ES Global,Travel and Tourism,Event Tourism,148,Spain
ESCO Technologies,Energy and Utilities,Energy Efficiency,151,United States
ESIS (Chubb),Insurance,Claims Management,151,United States
ESPN (Disney),Media and Entertainment,Sports Leagues,151,United States
ESR Group,Real Estate,Industrial Warehousing,99,Hong Kong
ESS Inc,Energy and Utilities,Utility-Scale Storage,151,United States
ETAS (Bosch),Automobile,Automotive Software,119,Germany
ETG Commodities,Agriculture,Agribusiness & Commodity Trading,94,Singapore
ETH Zurich,Education,Higher Education (Universities),124,Switzerland
ETS (Educational Testing Service),Education,Test Preparation Services,151,United States
ETS Global,Professional Services,Education Consulting,123,Netherlands
EVA Air Cargo,Transportation and Logistics,Air Cargo,105,Taiwan
EVBox,Automobile,Charging Infrastructure,123,Netherlands
EVgo,Automobile,Charging Infrastructure,151,United States
EXP,Professional Services,Engineering Consulting,150,Canada
EY,Telecommunications and ICT,Telecom Consulting,115,United Kingdom
EY,Professional Services,Accounting & Audit,115,United Kingdom
EY Supply Chain,Professional Services,Logistics & Supply Chain Consulting,115,United Kingdom
EY-Parthenon,Professional Services,Economic Consulting,115,United Kingdom
Eagle Materials,Construction and Engineering,Construction Materials,151,United States
Earthbound Farm,Agriculture,Organic Farming,151,United States
Earthbound Farm,Food and Beverage,Fruit & Vegetable Processing,151,United States
Earthquake Solutions,Insurance,Parametric Insurance,151,United States
East Japan Railway Company,Travel and Tourism,Railway Operators,100,Japan
East Japan Railway Company,Transportation and Logistics,Rail Passenger Transport,100,Japan
East-West Seed,Agriculture,Seeds & Genetics,123,Netherlands
EastGroup Properties,Real Estate,Industrial Warehousing,151,United States
Eastbay,Retail,Sporting Goods,151,United States
Eastcompeace,Telecommunications and ICT,SIM Manufacturing,98,China
Easterseals,Education,Special Education Services,151,United States
Eastman Machine Company,Manufacturing,Textile Manufacturing,151,United States
Easy Taxi,Transportation and Logistics,Ride-Hailing & Taxi,175,Brazil
Eaton,Energy and Utilities,Smart Grids,151,United States
Eaton,Energy and Utilities,Energy Efficiency,151,United States
Ebang,Technology,Blockchain Hardware,98,China
EchoStar,Aerospace and Defense,Satellite Services,151,United States
Eclipse Foundation,Technology,Open-Source Platforms,150,Canada
Ecobee,Real Estate,Smart Home Tech,150,Canada
Ecolab Inc.,Chemicals,Industrial Cleaners,151,United States
