id,name,country_id,country_name
14975,Eaton,151,United States
14976,Nalco Water (Ecolab),151,United States
14977,EDF,118,France
14978,Électricité de France (EDF),118,France
14979,EDF Renewables,118,France
14980,EDF Trading,115,United Kingdom
14981,EDP Portugal,144,Portugal
14982,EDP Renewables,144,Portugal
14983,EDP Renewables,144,Portugal
14984,Enbridge,150,Canada
14985,Endesa,148,Spain
14986,Enel,140,Italy
14987,Enel Green Power,140,Italy
14988,Enel Green Power,140,Italy
14989,Enel Green Power,140,Italy
14990,Enel X,140,Italy
14991,Enercon,119,Germany
14992,Energy Development Corporation,93,Philippines
14993,Energy Vault,124,Switzerland
14994,Enerkem,150,Canada
14995,EnerSys,151,United States
14996,RusHydro,132,Russia
14997,OJSC HydroOGK,132,Russia
14998,Engie,118,France
14999,Eni,140,Italy
15000,Eni,140,Italy
15001,Eni Trading & Shipping,140,Italy
15002,Enphase Energy,151,United States
15003,Entergy,151,United States
15004,Envision Energy,98,China
15005,Enviva,151,United States
15006,E.ON,119,Germany
15007,Equinor,113,Norway
15008,Equinor,113,Norway
15009,Equinor Energy Trading,113,Norway
15010,Equinor Carbon Solutions,113,Norway
15011,ESCO Technologies,151,United States
15012,Exelon Generation,151,United States
15013,Exelon,151,United States
15014,ExxonMobil,151,United States
15015,ExxonMobil,151,United States
15016,ExxonMobil LNG,151,United States
15017,First Solar,151,United States
15018,First Solar,151,United States
15019,Fluence Energy,151,United States
15020,Fluence,151,United States
15021,Form Energy,151,United States
15022,Framatome,118,France
15023,Freeport LNG,151,United States
15024,Gazprom,132,Russia
15025,Gazprom LNG,132,Russia
15026,Gazprom Marketing & Trading,115,United Kingdom
15027,GCL System Integration,98,China
15028,General Electric,151,United States
15029,General Electric,151,United States
15030,GE Renewable Energy,151,United States
15031,GE Renewable Energy,151,United States
15032,GE Renewable Energy,151,United States
15033,Generac Power Systems,151,United States
15034,Gevo,151,United States
15035,Glencore,124,Switzerland
15036,Toshiba Energy Systems,100,Japan
15037,Toshiba Energy Systems,100,Japan
15038,Goldwind,98,China
15039,Green Plains,151,United States
15040,GreenFire Energy,151,United States
15041,Grid4C,151,United States
15042,Gunvor Group,124,Switzerland
15043,Heirloom Carbon Technologies,151,United States
15044,Heliene,150,Canada
15045,Hess Corporation,151,United States
15046,Highview Power,115,United Kingdom
15047,Hitachi Energy,100,Japan
15048,Hitachi GE Nuclear Energy,100,Japan
15049,Honeywell,151,United States
15050,Honeywell,151,United States
15051,Honghua Group,98,China
15052,Hydro-Québec,150,Canada
15053,Iberdrola,148,Spain
15054,Iberdrola Renewables,148,Spain
15055,INEOS Bio,115,United Kingdom
15056,Innergex Renewable Energy,150,Canada
15057,Alterra Power (Innergex),150,Canada
15058,Inpex LNG,100,Japan
15059,Itaipu Binacional,175,Brazil
15060,Itron,151,United States
15061,Silver Spring Networks (Itron),151,United States
15062,JA Solar,98,China
15063,JinkoSolar,98,China
15064,JinkoSolar,98,China
15065,Johnson Controls,151,United States
15066,KCA Deutag,115,United Kingdom
15067,KenGen,28,Kenya
15068,Kansai Electric Power,100,Japan
15069,KEPCO,104,South Korea
15070,KEPCO,104,South Korea
15071,KEPCO Engineering & Construction,104,South Korea
15072,Keppel Offshore & Marine,94,Singapore
15073,Kinder Morgan,151,United States
15074,Kingspan Group,110,Ireland
15075,Koch Supply & Trading,151,United States
15076,Kokam,104,South Korea
15077,Landis+Gyr,124,Switzerland
15078,LanzaTech,151,United States
15079,Larsen & Toubro,81,India
15080,Leclanché,124,Switzerland
15081,Legrand,118,France
15082,LG Energy Solution,104,South Korea
15083,LS Power,151,United States
15084,Lukoil,132,Russia
15085,Lutron Electronics,151,United States
15086,Maersk Drilling (Noble),106,Denmark
15087,Mainstream Renewable Power,110,Ireland
15088,Maxeon Solar Technologies,94,Singapore
15089,Mercuria,124,Switzerland
15090,Meyer Burger,124,Switzerland
15091,Mitsubishi Corporation,100,Japan
15092,Mitsubishi Electric,100,Japan
15093,National Grid,115,United Kingdom
15094,Neste,108,Finland
15095,Net Power,151,United States
15096,NextEra Energy,151,United States
15097,NextEra Energy,151,United States
15098,NextEra Energy Resources,151,United States
15099,NextEra Energy Resources,151,United States
15100,Noble Corporation,115,United Kingdom
15101,Northland Power,150,Canada
15102,Novatek LNG,132,Russia
15103,Nuclear Power Corporation of India,81,India
15104,ONEOK,151,United States
15105,Ontario Power Generation,150,Canada
15106,Orkuveita Reykjavíkur (OR),109,Iceland
15107,Reykjavik Energy,109,Iceland
15108,Oracle Utilities,151,United States
15109,US Geothermal,151,United States
15110,Occidental Petroleum,151,United States
15111,Occidental Low Carbon Ventures,151,United States
15112,Pacific Drilling,151,United States
15113,Panasonic Energy,100,Japan
15114,Paragon Offshore,151,United States
15115,Pemex,157,Mexico
15116,Pentair,151,United States
15117,PetroChina,98,China
15118,Petronas,91,Malaysia
15119,Petronas LNG,91,Malaysia
15120,Pertamina Geothermal Energy,89,Indonesia
15121,PG&E Corporation,151,United States
15122,POET,151,United States
15123,QatarEnergy,67,Qatar
15124,QatarEnergy,67,Qatar
15125,Hanwha Q CELLS,104,South Korea
15126,Raízen,175,Brazil
15127,REC Group,113,Norway
15128,Renewable Energy Group,151,United States
15129,ReNew Energy,81,India
15130,RES Group,115,United Kingdom
15131,Risen Energy,98,China
15132,Rosneft,132,Russia
15133,RWE Renewables,119,Germany
15134,RWE Supply & Trading,119,Germany
15135,Saint-Gobain Water Solutions,118,France
15136,Saipem,140,Italy
15137,CO2 Solutions (SAIPEM),150,Canada
15138,Samsung C&T,104,South Korea
15139,Samsung SDI,104,South Korea
15140,S&C Electric Company,151,United States
15141,Saur Group,118,France
15142,Schneider Electric,118,France
15143,Schneider Electric,118,France
15144,Seadrill,199,Bermuda
15145,Sempra Infrastructure,151,United States
15146,Senvion,119,Germany
15147,Seraphim Solar,98,China
15148,State Grid Corporation of China,98,China
15149,Shelf Drilling,71,United Arab Emirates
15150,Shell,115,United Kingdom
15151,Shell,115,United Kingdom
15152,Shell Trading,115,United Kingdom
15153,Shell CANSOLV,150,Canada
15154,Quest Carbon Capture & Storage,150,Canada
15155,Shell LNG,115,United Kingdom
15156,Siemens,119,Germany
15157,Siemens,119,Germany
15158,Siemens,119,Germany
15159,Siemens Energy,119,Germany
15160,Siemens Gamesa,148,Spain
15161,Siemens Gamesa,148,Spain
15162,Signify (Philips Lighting),123,Netherlands
15163,Sinopec,98,China
15164,SMA Solar Technology,119,Germany
15165,Southern Company,151,United States
15166,Southern Water,115,United Kingdom
15167,State Power Investment Corporation,98,China
15168,SSE Renewables,115,United Kingdom
15169,Star Energy,89,Indonesia
15170,Statkraft,113,Norway
15171,Stem,151,United States
15172,Stem,151,United States
15173,Severn Trent,115,United Kingdom
15174,Suez,118,France
15175,Suez Water Technologies & Solutions,118,France
15176,Sungrow,98,China
15177,Sungrow,98,China
15178,Sunrun,151,United States
15179,Suzlon Energy,81,India
15180,Svante,150,Canada
15181,TC Energy,150,Canada
15182,Tecnicas Reunidas,148,Spain
15183,Tellurian,151,United States
15184,Tokyo Electric Power,100,Japan
15185,Tesla Energy,151,United States
15186,Tesla Energy,151,United States
15187,Thames Water,115,United Kingdom
15188,TotalEnergies,118,France
15189,TotalEnergies,118,France
15190,TotalEnergies Trading,118,France
15191,TotalEnergies LNG,118,France
15192,Trafigura,94,Singapore
15193,Trane Technologies,151,United States
15194,Ocean Rig (Transocean),139,Greece
15195,Trilliant,151,United States
15196,Trina Solar,98,China
15197,Turboden (Mitsubishi),140,Italy
15198,Uniper,119,Germany
15199,United Utilities,115,United Kingdom
15200,Uponor,108,Finland
15201,Valaris,115,United Kingdom
15202,Rowan Companies (Valaris),151,United States
15203,Atwood Oceanics (Ensco),151,United States
15204,Valero Energy,151,United States
15205,Diamond Green Diesel (Valero),151,United States
15206,Vantage Drilling,151,United States
15207,Venture Global LNG,151,United States
15208,Veolia,118,France
15209,Veolia Water Technologies,118,France
15210,Verbio,119,Germany
15211,Vestas Wind Systems,106,Denmark
15212,Vestas,106,Denmark
15213,Vikram Solar,81,India
15214,Vitol,123,Netherlands
15215,Wärtsilä,108,Finland
15216,Greensmith Energy (Wärtsilä),151,United States
15217,Westinghouse Electric,151,United States
15218,Williams Companies,151,United States
15219,Wood Group,115,United Kingdom
15220,Woodside Energy,185,Australia
15221,Woodside Energy,185,Australia
15222,Woodside Energy LNG,185,Australia
15223,Xylem,151,United States
15224,Evonik Animal Nutrition,119,Germany
15225,Grieg Seafood,113,Norway
15226,Icelandic Glacial,109,Iceland
15227,Tongaat Hulett,54,South Africa
15228,Vion Food Group,123,Netherlands
15229,Voss Water,113,Norway
15230,Seven & I Food Systems,100,Japan
15231,AAK AB,114,Sweden
15232,AB Agri (Associated British Foods),115,United Kingdom
15233,Abbott Nutrition,151,United States
15234,Abbott Nutrition,151,United States
15235,Associated British Foods (British Sugar),115,United Kingdom
15236,Anheuser-Busch InBev,117,Belgium
15237,ADM (Archer Daniels Midland),151,United States
15238,ADM Milling,151,United States
15239,Archer Daniels Midland Health,151,United States
15240,ADM Animal Nutrition,151,United States
15241,Affinity Petcare,148,Spain
15242,Agrolimen SA,148,Spain
15243,Ajinomoto Frozen Foods,100,Japan
15244,Alltech Inc.,151,United States
15245,Amul (GCMMF),81,India
15246,Amway Nutrilite,151,United States
15247,Aptamil (Danone),118,France
15248,Aramark Corporation,151,United States
15249,Ardent Mills,151,United States
15250,Arla Foods,106,Denmark
15251,Aryzta AG,124,Switzerland
15252,Aryzta Frozen Bakery,124,Switzerland
15253,Asahi Soft Drinks,100,Japan
15254,Asahi Group Holdings,100,Japan
15255,American Sugar Refining (ASR Group),151,United States
15256,Atkins Nutritionals (Simply Good Foods),151,United States
15257,Austevoll Seafood,113,Norway
15258,Autogrill Group,140,Italy
15259,Avena Nordic Grain,114,Sweden
15260,Bacardi Limited,199,Bermuda
15261,Bakkafrost,200,Faroe Islands
15262,Bannari Amman Group,81,India
15263,Barilla Group,140,Italy
15264,BASF Animal Nutrition,119,Germany
15265,Beam Suntory,151,United States
15266,Bellamy's Organic (China Mengniu),185,Australia
15267,Bell Food Group,124,Switzerland
15268,Bellisio Foods (Charoen Pokphand),95,Thailand
15269,BellRing Brands,151,United States
15270,B&G Foods,151,United States
15271,Big Red Inc.,151,United States
15272,Biomin (ERBER Group),116,Austria
15273,Blackmores Limited,185,Australia
15274,Cott Corporation,150,Canada
15275,Blue Buffalo (General Mills),151,United States
15276,BlueTriton Brands,151,United States
15277,Bonduelle Group,118,France
15278,Aceites Borges Pont,148,Spain
15279,Nature's Bounty (The Bountiful Company),151,United States
15280,BRF S.A.,175,Brazil
15281,Brinker International,151,United States
15282,Britvic plc,115,United Kingdom
15283,Brown-Forman Corporation,151,United States
15284,Bull-Dog Sauce Co.,100,Japan
15285,Bunge Limited,151,United States
15286,Bunge Milling,151,United States
15287,Butcher's Pet Care,115,United Kingdom
15288,Coffee Day Global,81,India
15289,Calavo Growers,151,United States
15290,Calbee,100,Japan
15291,Campbell Soup Company,151,United States
15292,Campbell Soup (Sauces),151,United States
15293,Snyder's-Lance (Campbell Soup),151,United States
15294,Cargill Meat Solutions,151,United States
15295,Cargill Cocoa & Chocolate,151,United States
15296,Cargill Oils,151,United States
15297,Cargill Grains,151,United States
15298,Cargill Animal Nutrition,151,United States
15299,Carlsberg Group,106,Denmark
15300,Constellation Brands,151,United States
15301,Cermaq Group (Mitsubishi),113,Norway
15302,Chipotle Mexican Grill,151,United States
15303,Chiquita Brands International,151,United States
15304,Clearwater Seafoods,150,Canada
15305,Coca-Cola Company,151,United States
15306,Coca-Cola Beverages,151,United States
15307,Cofco Tunhe,98,China
15308,Colman's (Unilever),115,United Kingdom
15309,Compass Group,115,United Kingdom
15310,Conagra Brands (Produce),151,United States
15311,Conagra Brands (Frozen),151,United States
15312,Pinnacle Foods (Conagra),151,United States
15313,Conagra Mills,151,United States
15314,Conagra Brands (Condiments),151,United States
15315,Corbion,123,Netherlands
15316,Cosan,175,Brazil
15317,Costa Coffee (Coca-Cola),115,United Kingdom
15318,Costa Group,185,Australia
15319,Charoen Pokphand Foods,95,Thailand
15320,Charoen Pokphand Foods,95,Thailand
15321,Cranswick plc,115,United Kingdom
15322,Crown Confectionery,104,South Korea
15323,Crystal Geyser Water Company,151,United States
15324,Dairy Crest (Saputo),115,United Kingdom
15325,Daiya Foods (Otsuka),150,Canada
15326,Danone SA,118,France
15327,Danone Waters,118,France
15328,Danone Baby Nutrition,118,France
15329,Danone Medical Nutrition,118,France
15330,Darden Restaurants,151,United States
15331,Dean Foods,151,United States
15332,De Heus Animal Nutrition,123,Netherlands
15333,DeKalb Feeds (Bayer),151,United States
15334,Deliveroo,115,United Kingdom
15335,Del Monte Pacific,94,Singapore
15336,Deoleo SA,148,Spain
15337,Dairy Farmers of America,151,United States
15338,Diageo plc,115,United Kingdom
15339,Diamond Foods (Snyder's-Lance),151,United States
15340,Diamond Pet Foods,151,United States
15341,Dole Food Company,151,United States
15342,Total Produce (Dole),110,Ireland
15343,Domino's Pizza,151,United States
15344,DoorDash,151,United States
15345,Driscoll's,151,United States
15346,DSM Animal Nutrition,123,Netherlands
15347,Dunkin' Brands,151,United States
15348,Earthbound Farm,151,United States
15349,Edrington Group,115,United Kingdom
15350,EID Parry,81,India
15351,Ella's Kitchen (Hain Celestial),115,United Kingdom
